match,team,opponent,team_score,opponent_score,result,status,round,season,event_id
AtleticoMadrid_DeportivoAlaves,AtleticoMadrid,DeportivoAlaves,1.0,1.0,win,finished,28,20_21,8966404
DeportivoAlaves_AtleticoMadrid,DeportivoAlaves,AtleticoMadrid,1.0,1.0,loss,finished,28,20_21,8966404
RealSociedad_Barcelona,RealSociedad,Barcelona,2.0,7.0,loss,finished,28,20_21,8966520
Barcelona_RealSociedad,Barcelona,RealSociedad,7.0,2.0,win,finished,28,20_21,8966520
LevanteUD_Huesca,LevanteUD,Huesca,1.0,3.0,loss,finished,29,20_21,8966147
Huesca_LevanteUD,Huesca,LevanteUD,3.0,1.0,win,finished,29,20_21,8966147
Granada_Villarreal,Granada,Villarreal,1.0,3.0,loss,finished,29,20_21,8966146
Villarreal_Granada,Villarreal,Granada,3.0,1.0,win,finished,29,20_21,8966146
RealMadrid_Eibar,RealMadrid,Eibar,3.0,0.0,win,finished,29,20_21,8966154
Eibar_RealMadrid,Eibar,RealMadrid,0.0,3.0,loss,finished,29,20_21,8966154
Osasuna_Getafe,Osasuna,Getafe,0.0,1.0,draw,finished,29,20_21,8966152
Getafe_Osasuna,Getafe,Osasuna,1.0,0.0,draw,finished,29,20_21,8966152
DeportivoAlaves_CeltaVigo,DeportivoAlaves,CeltaVigo,2.0,4.0,loss,finished,29,20_21,8966149
CeltaVigo_DeportivoAlaves,CeltaVigo,DeportivoAlaves,4.0,2.0,win,finished,29,20_21,8966149
Elche_RealBetis,Elche,RealBetis,1.0,2.0,draw,finished,29,20_21,8966237
RealBetis_Elche,RealBetis,Elche,2.0,1.0,draw,finished,29,20_21,8966237
Cadiz_Valencia,Cadiz,Valencia,3.0,2.0,win,finished,29,20_21,8966148
Valencia_Cadiz,Valencia,Cadiz,2.0,3.0,loss,finished,29,20_21,8966148
Sevilla_AtleticoMadrid,Sevilla,AtleticoMadrid,2.0,1.0,win,finished,29,20_21,8966240
AtleticoMadrid_Sevilla,AtleticoMadrid,Sevilla,1.0,2.0,loss,finished,29,20_21,8966240
Barcelona_RealValladolid,Barcelona,RealValladolid,1.0,1.0,win,finished,29,20_21,8966153
RealValladolid_Barcelona,RealValladolid,Barcelona,1.0,1.0,loss,finished,29,20_21,8966153
RealSociedad_AthleticClub,RealSociedad,AthleticClub,2.0,2.0,draw,finished,29,20_21,8966150
AthleticClub_RealSociedad,AthleticClub,RealSociedad,2.0,2.0,draw,finished,29,20_21,8966150
Huesca_Elche,Huesca,Elche,3.0,2.0,win,finished,30,20_21,8966232
Elche_Huesca,Elche,Huesca,2.0,3.0,loss,finished,30,20_21,8966232
Getafe_Cadiz,Getafe,Cadiz,1.0,1.0,loss,finished,30,20_21,8966234
Cadiz_Getafe,Cadiz,Getafe,1.0,1.0,win,finished,30,20_21,8966234
AthleticClub_DeportivoAlaves,AthleticClub,DeportivoAlaves,0.0,1.0,draw,finished,30,20_21,8966239
DeportivoAlaves_AthleticClub,DeportivoAlaves,AthleticClub,1.0,0.0,draw,finished,30,20_21,8966239
Eibar_LevanteUD,Eibar,LevanteUD,0.0,2.0,loss,finished,30,20_21,8966238
LevanteUD_Eibar,LevanteUD,Eibar,2.0,0.0,win,finished,30,20_21,8966238
RealMadrid_Barcelona,RealMadrid,Barcelona,3.0,2.0,win,finished,30,20_21,8966243
Barcelona_RealMadrid,Barcelona,RealMadrid,2.0,3.0,loss,finished,30,20_21,8966243
Villarreal_Osasuna,Villarreal,Osasuna,1.0,3.0,loss,finished,30,20_21,8966235
Osasuna_Villarreal,Osasuna,Villarreal,3.0,1.0,win,finished,30,20_21,8966235
Valencia_RealSociedad,Valencia,RealSociedad,2.0,2.0,draw,finished,30,20_21,8966242
RealSociedad_Valencia,RealSociedad,Valencia,2.0,2.0,draw,finished,30,20_21,8966242
RealValladolid_Granada,RealValladolid,Granada,2.0,3.0,loss,finished,30,20_21,8966241
Granada_RealValladolid,Granada,RealValladolid,3.0,2.0,win,finished,30,20_21,8966241
RealBetis_AtleticoMadrid,RealBetis,AtleticoMadrid,2.0,1.0,draw,finished,30,20_21,8966233
AtleticoMadrid_RealBetis,AtleticoMadrid,RealBetis,1.0,2.0,draw,finished,30,20_21,8966233
CeltaVigo_Sevilla,CeltaVigo,Sevilla,4.0,4.0,loss,finished,30,20_21,8966236
Sevilla_CeltaVigo,Sevilla,CeltaVigo,4.0,4.0,win,finished,30,20_21,8966236
LevanteUD_Sevilla,LevanteUD,Sevilla,1.0,1.0,loss,finished,31,20_21,8966220
Sevilla_LevanteUD,Sevilla,LevanteUD,1.0,1.0,win,finished,31,20_21,8966220
Osasuna_Valencia,Osasuna,Valencia,3.0,2.0,win,finished,31,20_21,8966222
Valencia_Osasuna,Valencia,Osasuna,2.0,3.0,loss,finished,31,20_21,8966222
RealBetis_AthleticClub,RealBetis,AthleticClub,1.0,0.0,draw,finished,31,20_21,8966246
AthleticClub_RealBetis,AthleticClub,RealBetis,0.0,1.0,draw,finished,31,20_21,8966246
DeportivoAlaves_Villarreal,DeportivoAlaves,Villarreal,3.0,2.0,win,finished,31,20_21,8966244
Villarreal_DeportivoAlaves,Villarreal,DeportivoAlaves,2.0,3.0,loss,finished,31,20_21,8966244
Elche_RealValladolid,Elche,RealValladolid,1.0,1.0,draw,finished,31,20_21,8966230
RealValladolid_Elche,RealValladolid,Elche,1.0,1.0,draw,finished,31,20_21,8966230
Cadiz_RealMadrid,Cadiz,RealMadrid,1.0,4.0,loss,finished,31,20_21,8966214
RealMadrid_Cadiz,RealMadrid,Cadiz,4.0,1.0,win,finished,31,20_21,8966214
AtleticoMadrid_Huesca,AtleticoMadrid,Huesca,2.0,0.0,win,finished,31,20_21,8966245
Huesca_AtleticoMadrid,Huesca,AtleticoMadrid,0.0,2.0,loss,finished,31,20_21,8966245
Granada_Eibar,Granada,Eibar,5.0,1.0,win,finished,31,20_21,8966221
Eibar_Granada,Eibar,Granada,1.0,5.0,loss,finished,31,20_21,8966221
RealSociedad_CeltaVigo,RealSociedad,CeltaVigo,2.0,2.0,win,finished,31,20_21,8966218
CeltaVigo_RealSociedad,CeltaVigo,RealSociedad,2.0,2.0,loss,finished,31,20_21,8966218
Barcelona_Getafe,Barcelona,Getafe,6.0,2.0,win,finished,31,20_21,8966247
Getafe_Barcelona,Getafe,Barcelona,2.0,6.0,loss,finished,31,20_21,8966247
Elche_LevanteUD,Elche,LevanteUD,1.0,1.0,win,finished,32,20_21,8966231
LevanteUD_Elche,LevanteUD,Elche,1.0,1.0,loss,finished,32,20_21,8966231
RealValladolid_Cadiz,RealValladolid,Cadiz,1.0,2.0,draw,finished,32,20_21,8966228
Cadiz_RealValladolid,Cadiz,RealValladolid,2.0,1.0,draw,finished,32,20_21,8966228
Valencia_DeportivoAlaves,Valencia,DeportivoAlaves,1.0,1.0,draw,finished,32,20_21,8966229
DeportivoAlaves_Valencia,DeportivoAlaves,Valencia,1.0,1.0,draw,finished,32,20_21,8966229
RealMadrid_RealBetis,RealMadrid,RealBetis,1.0,0.0,draw,finished,32,20_21,8966223
RealBetis_RealMadrid,RealBetis,RealMadrid,0.0,1.0,draw,finished,32,20_21,8966223
Huesca_Getafe,Huesca,Getafe,1.0,2.0,loss,finished,32,20_21,8966224
Getafe_Huesca,Getafe,Huesca,2.0,1.0,win,finished,32,20_21,8966224
Villarreal_Barcelona,Villarreal,Barcelona,2.0,2.0,loss,finished,32,20_21,8966226
Barcelona_Villarreal,Barcelona,Villarreal,2.0,2.0,win,finished,32,20_21,8966226
CeltaVigo_Osasuna,CeltaVigo,Osasuna,2.0,2.0,win,finished,32,20_21,8966219
Osasuna_CeltaVigo,Osasuna,CeltaVigo,2.0,2.0,loss,finished,32,20_21,8966219
Sevilla_Granada,Sevilla,Granada,3.0,2.0,win,finished,32,20_21,8966225
Granada_Sevilla,Granada,Sevilla,2.0,3.0,loss,finished,32,20_21,8966225
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,3.0,1.0,win,finished,32,20_21,8966216
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,1.0,3.0,loss,finished,32,20_21,8966216
Eibar_RealSociedad,Eibar,RealSociedad,0.0,1.0,loss,finished,32,20_21,8966227
RealSociedad_Eibar,RealSociedad,Eibar,1.0,0.0,win,finished,32,20_21,8966227
Osasuna_Elche,Osasuna,Elche,3.0,1.0,win,finished,33,20_21,8966207
Elche_Osasuna,Elche,Osasuna,1.0,3.0,loss,finished,33,20_21,8966207
RealSociedad_Sevilla,RealSociedad,Sevilla,1.0,2.0,loss,finished,33,20_21,8966210
Sevilla_RealSociedad,Sevilla,RealSociedad,2.0,1.0,win,finished,33,20_21,8966210
AtleticoMadrid_Eibar,AtleticoMadrid,Eibar,6.0,0.0,win,finished,33,20_21,8966197
Eibar_AtleticoMadrid,Eibar,AtleticoMadrid,0.0,6.0,loss,finished,33,20_21,8966197
DeportivoAlaves_Huesca,DeportivoAlaves,Huesca,1.0,1.0,win,finished,33,20_21,8966202
Huesca_DeportivoAlaves,Huesca,DeportivoAlaves,1.0,1.0,loss,finished,33,20_21,8966202
Cadiz_CeltaVigo,Cadiz,CeltaVigo,0.0,0.0,draw,finished,33,20_21,8966209
CeltaVigo_Cadiz,CeltaVigo,Cadiz,0.0,0.0,draw,finished,33,20_21,8966209
RealBetis_Valencia,RealBetis,Valencia,2.0,3.0,draw,finished,33,20_21,8966212
Valencia_RealBetis,Valencia,RealBetis,3.0,2.0,draw,finished,33,20_21,8966212
Getafe_RealMadrid,Getafe,RealMadrid,1.0,0.0,draw,finished,33,20_21,8966211
RealMadrid_Getafe,RealMadrid,Getafe,0.0,1.0,draw,finished,33,20_21,8966211
LevanteUD_Villarreal,LevanteUD,Villarreal,1.0,5.0,loss,finished,33,20_21,8966205
Villarreal_LevanteUD,Villarreal,LevanteUD,5.0,1.0,win,finished,33,20_21,8966205
AthleticClub_RealValladolid,AthleticClub,RealValladolid,2.0,2.0,draw,finished,33,20_21,8966198
RealValladolid_AthleticClub,RealValladolid,AthleticClub,2.0,2.0,draw,finished,33,20_21,8966198
Barcelona_Granada,Barcelona,Granada,1.0,3.0,loss,finished,33,20_21,8966201
Granada_Barcelona,Granada,Barcelona,3.0,1.0,win,finished,33,20_21,8966201
CeltaVigo_LevanteUD,CeltaVigo,LevanteUD,2.0,0.0,win,finished,34,20_21,8966185
LevanteUD_CeltaVigo,LevanteUD,CeltaVigo,0.0,2.0,loss,finished,34,20_21,8966185
Eibar_DeportivoAlaves,Eibar,DeportivoAlaves,4.0,0.0,win,finished,34,20_21,8966189
DeportivoAlaves_Eibar,DeportivoAlaves,Eibar,0.0,4.0,loss,finished,34,20_21,8966189
Elche_AtleticoMadrid,Elche,AtleticoMadrid,1.0,2.0,loss,finished,34,20_21,8966206
AtleticoMadrid_Elche,AtleticoMadrid,Elche,2.0,1.0,win,finished,34,20_21,8966206
Huesca_RealSociedad,Huesca,RealSociedad,2.0,0.0,win,finished,34,20_21,8966187
RealSociedad_Huesca,RealSociedad,Huesca,0.0,2.0,loss,finished,34,20_21,8966187
RealMadrid_Osasuna,RealMadrid,Osasuna,2.0,0.0,win,finished,34,20_21,8966208
Osasuna_RealMadrid,Osasuna,RealMadrid,0.0,2.0,loss,finished,34,20_21,8966208
RealValladolid_RealBetis,RealValladolid,RealBetis,1.0,2.0,draw,finished,34,20_21,8966215
RealBetis_RealValladolid,RealBetis,RealValladolid,2.0,1.0,draw,finished,34,20_21,8966215
Villarreal_Getafe,Villarreal,Getafe,1.0,1.0,win,finished,34,20_21,8966204
Getafe_Villarreal,Getafe,Villarreal,1.0,1.0,loss,finished,34,20_21,8966204
Granada_Cadiz,Granada,Cadiz,0.0,2.0,loss,finished,34,20_21,8966190
Cadiz_Granada,Cadiz,Granada,2.0,0.0,win,finished,34,20_21,8966190
Valencia_Barcelona,Valencia,Barcelona,3.0,3.0,loss,finished,34,20_21,8966217
Barcelona_Valencia,Barcelona,Valencia,3.0,3.0,win,finished,34,20_21,8966217
Sevilla_AthleticClub,Sevilla,AthleticClub,1.0,2.0,loss,finished,34,20_21,8966213
AthleticClub_Sevilla,AthleticClub,Sevilla,2.0,1.0,win,finished,34,20_21,8966213
RealSociedad_Elche,RealSociedad,Elche,3.0,0.0,win,finished,35,20_21,8966191
Elche_RealSociedad,Elche,RealSociedad,0.0,3.0,loss,finished,35,20_21,8966191
DeportivoAlaves_LevanteUD,DeportivoAlaves,LevanteUD,2.0,2.0,draw,finished,35,20_21,8966196
LevanteUD_DeportivoAlaves,LevanteUD,DeportivoAlaves,2.0,2.0,draw,finished,35,20_21,8966196
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,1.0,draw,finished,35,20_21,8966192
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,1.0,1.0,draw,finished,35,20_21,8966192
Cadiz_Huesca,Cadiz,Huesca,3.0,2.0,win,finished,35,20_21,8966200
Huesca_Cadiz,Huesca,Cadiz,2.0,3.0,loss,finished,35,20_21,8966200
AthleticClub_Osasuna,AthleticClub,Osasuna,3.0,2.0,draw,finished,35,20_21,8966199
Osasuna_AthleticClub,Osasuna,AthleticClub,2.0,3.0,draw,finished,35,20_21,8966199
Getafe_Eibar,Getafe,Eibar,1.0,1.0,loss,finished,35,20_21,8966194
Eibar_Getafe,Eibar,Getafe,1.0,1.0,win,finished,35,20_21,8966194
Valencia_RealValladolid,Valencia,RealValladolid,3.0,1.0,win,finished,35,20_21,8966188
RealValladolid_Valencia,RealValladolid,Valencia,1.0,3.0,loss,finished,35,20_21,8966188
Villarreal_CeltaVigo,Villarreal,CeltaVigo,2.0,5.0,loss,finished,35,20_21,8966186
CeltaVigo_Villarreal,CeltaVigo,Villarreal,5.0,2.0,win,finished,35,20_21,8966186
RealMadrid_Sevilla,RealMadrid,Sevilla,3.0,3.0,draw,finished,35,20_21,8966184
Sevilla_RealMadrid,Sevilla,RealMadrid,3.0,3.0,draw,finished,35,20_21,8966184
RealBetis_Granada,RealBetis,Granada,3.0,1.0,win,finished,35,20_21,8966193
Granada_RealBetis,Granada,RealBetis,1.0,3.0,loss,finished,35,20_21,8966193
Osasuna_Cadiz,Osasuna,Cadiz,4.0,2.0,win,finished,36,20_21,8966195
Cadiz_Osasuna,Cadiz,Osasuna,2.0,4.0,loss,finished,36,20_21,8966195
Elche_DeportivoAlaves,Elche,DeportivoAlaves,1.0,3.0,loss,finished,36,20_21,8966166
DeportivoAlaves_Elche,DeportivoAlaves,Elche,3.0,1.0,win,finished,36,20_21,8966166
LevanteUD_Barcelona,LevanteUD,Barcelona,4.0,3.0,draw,finished,36,20_21,8966171
Barcelona_LevanteUD,Barcelona,LevanteUD,3.0,4.0,draw,finished,36,20_21,8966171
Sevilla_Valencia,Sevilla,Valencia,1.0,1.0,win,finished,36,20_21,8966203
Valencia_Sevilla,Valencia,Sevilla,1.0,1.0,loss,finished,36,20_21,8966203
CeltaVigo_Getafe,CeltaVigo,Getafe,2.0,1.0,win,finished,36,20_21,8966168
Getafe_CeltaVigo,Getafe,CeltaVigo,1.0,2.0,loss,finished,36,20_21,8966168
Huesca_AthleticClub,Huesca,AthleticClub,1.0,0.0,win,finished,36,20_21,8966173
AthleticClub_Huesca,AthleticClub,Huesca,0.0,1.0,loss,finished,36,20_21,8966173
AtleticoMadrid_RealSociedad,AtleticoMadrid,RealSociedad,2.0,2.0,win,finished,36,20_21,8966174
RealSociedad_AtleticoMadrid,RealSociedad,AtleticoMadrid,2.0,2.0,loss,finished,36,20_21,8966174
RealValladolid_Villarreal,RealValladolid,Villarreal,0.0,3.0,loss,finished,36,20_21,8966172
Villarreal_RealValladolid,Villarreal,RealValladolid,3.0,0.0,win,finished,36,20_21,8966172
Eibar_RealBetis,Eibar,RealBetis,1.0,1.0,draw,finished,36,20_21,8966178
RealBetis_Eibar,RealBetis,Eibar,1.0,1.0,draw,finished,36,20_21,8966178
Granada_RealMadrid,Granada,RealMadrid,2.0,4.0,loss,finished,36,20_21,8966170
RealMadrid_Granada,RealMadrid,Granada,4.0,2.0,win,finished,36,20_21,8966170
AthleticClub_RealMadrid,AthleticClub,RealMadrid,0.0,2.0,loss,finished,37,20_21,8966155
RealMadrid_AthleticClub,RealMadrid,AthleticClub,2.0,0.0,win,finished,37,20_21,8966155
AtleticoMadrid_Osasuna,AtleticoMadrid,Osasuna,3.0,1.0,win,finished,37,20_21,8966175
Osasuna_AtleticoMadrid,Osasuna,AtleticoMadrid,1.0,3.0,loss,finished,37,20_21,8966175
Barcelona_CeltaVigo,Barcelona,CeltaVigo,2.0,3.0,loss,finished,37,20_21,8966181
CeltaVigo_Barcelona,CeltaVigo,Barcelona,3.0,2.0,win,finished,37,20_21,8966181
Cadiz_Elche,Cadiz,Elche,1.0,3.0,loss,finished,37,20_21,8966177
Elche_Cadiz,Elche,Cadiz,3.0,1.0,win,finished,37,20_21,8966177
DeportivoAlaves_Granada,DeportivoAlaves,Granada,5.0,3.0,win,finished,37,20_21,8966159
Granada_DeportivoAlaves,Granada,DeportivoAlaves,3.0,5.0,loss,finished,37,20_21,8966159
Getafe_LevanteUD,Getafe,LevanteUD,3.0,2.0,win,finished,37,20_21,8966183
LevanteUD_Getafe,LevanteUD,Getafe,2.0,3.0,loss,finished,37,20_21,8966183
RealBetis_Huesca,RealBetis,Huesca,2.0,1.0,win,finished,37,20_21,8966182
Huesca_RealBetis,Huesca,RealBetis,1.0,2.0,loss,finished,37,20_21,8966182
RealSociedad_RealValladolid,RealSociedad,RealValladolid,5.0,2.0,win,finished,37,20_21,8966176
RealValladolid_RealSociedad,RealValladolid,RealSociedad,2.0,5.0,loss,finished,37,20_21,8966176
Valencia_Eibar,Valencia,Eibar,4.0,1.0,win,finished,37,20_21,8966180
Eibar_Valencia,Eibar,Valencia,1.0,4.0,loss,finished,37,20_21,8966180
Villarreal_Sevilla,Villarreal,Sevilla,4.0,1.0,win,finished,37,20_21,8966179
Sevilla_Villarreal,Sevilla,Villarreal,1.0,4.0,loss,finished,37,20_21,8966179
LevanteUD_Cadiz,LevanteUD,Cadiz,2.0,3.0,draw,finished,38,20_21,8966156
Cadiz_LevanteUD,Cadiz,LevanteUD,3.0,2.0,draw,finished,38,20_21,8966156
CeltaVigo_RealBetis,CeltaVigo,RealBetis,3.0,3.0,loss,finished,38,20_21,8966163
RealBetis_CeltaVigo,RealBetis,CeltaVigo,3.0,3.0,win,finished,38,20_21,8966163
Eibar_Barcelona,Eibar,Barcelona,1.0,2.0,loss,finished,38,20_21,8966167
Barcelona_Eibar,Barcelona,Eibar,2.0,1.0,win,finished,38,20_21,8966167
Elche_AthleticClub,Elche,AthleticClub,3.0,0.0,win,finished,38,20_21,8966164
AthleticClub_Elche,AthleticClub,Elche,0.0,3.0,loss,finished,38,20_21,8966164
Huesca_Valencia,Huesca,Valencia,1.0,0.0,draw,finished,38,20_21,8966162
Valencia_Huesca,Valencia,Huesca,0.0,1.0,draw,finished,38,20_21,8966162
Osasuna_RealSociedad,Osasuna,RealSociedad,0.0,2.0,loss,finished,38,20_21,8966158
RealSociedad_Osasuna,RealSociedad,Osasuna,2.0,0.0,win,finished,38,20_21,8966158
RealMadrid_Villarreal,RealMadrid,Villarreal,2.0,1.0,win,finished,38,20_21,8966161
Villarreal_RealMadrid,Villarreal,RealMadrid,1.0,2.0,loss,finished,38,20_21,8966161
RealValladolid_AtleticoMadrid,RealValladolid,AtleticoMadrid,1.0,3.0,loss,finished,38,20_21,8966151
AtleticoMadrid_RealValladolid,AtleticoMadrid,RealValladolid,3.0,1.0,win,finished,38,20_21,8966151
Granada_Getafe,Granada,Getafe,0.0,1.0,draw,finished,38,20_21,8966160
Getafe_Granada,Getafe,Granada,1.0,0.0,draw,finished,38,20_21,8966160
Sevilla_DeportivoAlaves,Sevilla,DeportivoAlaves,1.0,1.0,win,finished,38,20_21,8966157
DeportivoAlaves_Sevilla,DeportivoAlaves,Sevilla,1.0,1.0,loss,finished,38,20_21,8966157
